来源,标题,开始时间,结束时间,链接
﻿货物,北京国电龙源环保工程有限公司长协采购达州、恒泰、石嘴山等项目衬胶管道【二次挂网】招标公告,2017-09-11 09:00,2017-09-19 16:00,http://www.cgdcbidding.com:80/ggsb/18959.jhtml
﻿货物,国电兰州热 电有限责任公司2×350MW “上大压小”异地扩建工程煤粉管道耐磨弯头、热网循环水直埋式保温套管（含管件）、厂区热网管道管件招标采购招标公告,2017-09-07 09:00,2017-09-15 16:00,http://www.cgdcbidding.com:80/ggsb/18926.jhtml
﻿货物,国电兰州热 电有限责任公司2×350MW “上大压小”异地扩建工程热网循环水管道招标采购招标公告,2017-09-07 09:00,2017-09-15 16:00,http://www.cgdcbidding.com:80/ggsb/18927.jhtml
﻿货物,国电兰州热电2×350MW“上大压小” 异地扩建工程办公家具招标招标公告,2017-09-08 09:00,2017-09-18 16:00,http://www.cgdcbidding.com:80/ggsb/18948.jhtml
﻿货物,国电兰州热电2×350MW“上大压小”异地扩建工程热工实验室设备招标【二次挂网】招标公告,2017-09-08 09:00,2017-09-18 16:00,http://www.cgdcbidding.com:80/ggsb/18949.jhtml
﻿货物,国电联合动力技术（连云港）有限公司2017年模具、轮毂、机舱、叶片厂内吊装服务（连云港）【二次挂网】招标公告,2017-09-06 09:00,2017-09-14 16:00,http://www.cgdcbidding.com:80/ggsb/18911.jhtml
﻿货物,国电联合动力技术有限公司UP12X自产叶片设计及型式认证、疲劳测试【二次挂网】招标公告,2017-09-06 09:00,2017-09-14 16:00,http://www.cgdcbidding.com:80/ggsb/18912.jhtml
﻿货物,锡林郭勒盟锡林浩特煤矿TTM100A-C自卸卡车变速箱总成招标公告,2017-09-06 09:00,2017-09-14 16:00,http://www.cgdcbidding.com:80/ggsb/18914.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司一般用途低碳镀锌钢丝项目采购【二次挂网】招标公告,2017-09-06 09:00,2017-09-14 16:00,http://www.cgdcbidding.com:80/ggsb/18925.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司进口轴承（FAG）项目采购【二次挂网】招标公告,2017-09-06 12:31,2017-09-14 16:00,http://www.cgdcbidding.com:80/ggsb/18935.jhtml
﻿货物,国电智深承揽类设备制造及集成采购2017-18年标配工业交换机框架【二次挂网】招标公告,2017-09-06 09:00,2017-09-14 16:00,http://www.cgdcbidding.com:80/ggsb/18856.jhtml
﻿货物,国电费县96MW风电项目塔筒采购招标招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18860.jhtml
﻿货物,国电智深承揽类设备制造及集成长协采购（2017年10月至2018年10月）电装材料招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18867.jhtml
﻿货物,锡林郭勒盟乌兰图嘎煤炭有限责任公司锗煤露天矿工业广场厂区管网、水处理工程招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18887.jhtml
﻿货物,北京国电思达科技有限公司570台风电机组清洗服务招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18888.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司昆仑车用油及脂项目采购【二次挂网】招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18890.jhtml
﻿货物,国电网银外币结算系统升级改造项目招标公告,2017-09-05 09:00,2017-09-11 16:00,http://www.cgdcbidding.com:80/ggsb/18891.jhtml
﻿货物,国电联合动力技术（保定）有限公司机舱、轮毂、叶片应急运输（保定）招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18893.jhtml
﻿货物,"国电建投内蒙古能源有限公司察哈素煤矿2017年度液压支架乳化油,浓缩液采购项目招标公告",2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18896.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司高级技工学校液压工业应用实训工作台招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18897.jhtml
﻿货物,龙源电力集团股份有限公司全面风险管理体系建设（含内部控制体系建设）招标公告,2017-09-05 09:00,2017-09-11 16:00,http://www.cgdcbidding.com:80/ggsb/18898.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司车用柴油项目采购招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18899.jhtml
﻿货物,国电联合动力技术有限公司龙源天津杨家泊项目25×2.0MW风机运输招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18900.jhtml
﻿货物,北京龙威发电技术有限公司数控刨台卧式铣镗床【二次挂网】招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18901.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司昆仑工业油项目采购【二次挂网】招标公告,2017-09-05 17:39,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18903.jhtml
﻿货物,国电联合动力技术（赤峰）有限公司机舱、轮毂、叶片应急运输（赤峰）招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18904.jhtml
﻿货物,南京龙源环保有限公司汉川1、2号机组（2×330MW）机组超低排放改造湿除钢结构招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18905.jhtml
﻿货物,龙源环保长协采购循环泵出、入口蝶阀招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18908.jhtml
﻿货物,玉林六坪顶生产集控中心涉网部分通信接入系统招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18876.jhtml
﻿货物,国电联合动力技术（连云港）有限公司UP146叶片打孔机改造服务【二次挂网】招标公告,2017-09-04 09:00,2017-09-12 16:00,http://www.cgdcbidding.com:80/ggsb/18877.jhtml
﻿货物,国电宿迁热电有限公司2×660MW机组工程送粉管道弯头招标采购【二次挂网】招标公告,2017-09-05 09:00,2017-09-13 16:00,http://www.cgdcbidding.com:80/ggsb/18883.jhtml
﻿货物,国电安徽宿松新州渡风电项目EPC总承包工程招标公告,2017-09-01 09:00,2017-09-11 16:00,http://www.cgdcbidding.com:80/ggsb/18841.jhtml
﻿货物,玉林六坪顶生产集控中心硬件系统招标公告,2017-09-04 09:00,2017-09-12 16:00,http://www.cgdcbidding.com:80/ggsb/18842.jhtml
﻿货物,南京龙源环保有限公司双辽5#1×660MW机组脱硫及除尘改造项目钢结构配置招标公告,2017-08-31 09:00,2017-09-08 16:00,http://www.cgdcbidding.com:80/ggsb/18830.jhtml
﻿货物,内蒙古平庄煤业（集团）有限责任公司朔州管理部通勤车承租项目招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18831.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司木材采购招标公告,2017-08-31 09:00,2017-09-08 16:00,http://www.cgdcbidding.com:80/ggsb/18837.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司焊管采购招标公告,2017-08-31 09:00,2017-09-08 16:00,http://www.cgdcbidding.com:80/ggsb/18838.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司煤矿用橡套电缆采购招标公告,2017-08-31 09:00,2017-09-08 16:00,http://www.cgdcbidding.com:80/ggsb/18839.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程烟气脱硫(石灰石—石膏湿法)EPC总承包工程石灰石粉招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18798.jhtml
﻿货物,烟台龙源电力技术股份有限公司承揽项目钢材(2017年下半年-2018年一季度)招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18803.jhtml
﻿货物,太原市集中供热扩网（2016－2018）项目恒大雅苑等热力站大温差换热机组设备采购【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18814.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组工程全厂安保系统施工招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18819.jhtml
﻿货物,国电宿迁2×660MW机组工程 电梯设备招标招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18823.jhtml
﻿货物,朗新明承揽业务水处理2017-2018年度长协采购碳钢、不锈钢管道招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18826.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程烟气脱硝(尿素法)EPC总承包工程尿素招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18827.jhtml
﻿货物,北京龙威发电技术有限公司5米数控立式车床【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18761.jhtml
﻿货物,国电联合动力技术有限公司UP12X自产叶片设计及型式认证、疲劳测试招标公告,2017-08-28 09:00,2017-09-05 16:00,http://www.cgdcbidding.com:80/ggsb/18763.jhtml
﻿货物,北京朗新明环保科技有限公司南京分公司国电泰州4×1000MW化学水处理系统扩容EPC化水处理成套设备招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18764.jhtml
﻿货物,北京国电龙源环保工程有限公司长协采购达州、恒泰、石嘴山等项目衬胶管道招标公告,2017-08-29 09:00,2017-09-06 16:00,http://www.cgdcbidding.com:80/ggsb/18765.jhtml
﻿货物,烟台龙源电力技术股份有限公司承揽项目框架旋流燃烧器组件（2017年下半年）招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18766.jhtml
﻿货物,朗新明承揽业务水处理2017－2018年度长协采购衬塑管道招标公告,2017-08-29 09:00,2017-09-06 16:00,http://www.cgdcbidding.com:80/ggsb/18767.jhtml
﻿货物,国电宿州（第二）热电有限公司2X350MW机组脱硫特许2018年度石灰石采购招标公告,2017-08-29 09:00,2017-09-06 16:00,http://www.cgdcbidding.com:80/ggsb/18789.jhtml
﻿货物,北京朗新明环保科技有限公司国电电力邯郸热电厂废水零排放改造项目仪表招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18790.jhtml
﻿货物,烟台龙源电力技术股份有限公司2017年下半年喷口不锈钢钣金部件采购【二次挂网】招标公告,2017-08-29 09:00,2017-09-06 16:00,http://www.cgdcbidding.com:80/ggsb/18794.jhtml
﻿货物,国电长源汉川第一发电有限公司#5机组1×1000MW超低排放改造工程齿轮齿条式升降机【二次挂网】招标公告,2017-08-29 09:00,2017-09-06 16:00,http://www.cgdcbidding.com:80/ggsb/18795.jhtml
﻿货物,太原市集中供热扩网（2016－2018）项目恒大雅苑等热力站水泵采购【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18797.jhtml
﻿货物,国电兰州热电2X350MW“上大压小”异地扩建工程 涂塑复合钢管及管件招标招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18808.jhtml
﻿货物,固安华电天仁控制设备有限公司2017年下半年低压用变桨驱动器【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18809.jhtml
﻿货物,国电宿迁2×660MW机组工程可折叠钢盖板招标【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18811.jhtml
﻿货物,资格预审test2招标公告,2017-08-29 18:55,2017-09-03 16:00,http://www.cgdcbidding.com:80/ggsb/18813.jhtml
﻿货物,国电联合动力技术（连云港）有限公司2017年模具、轮毂、机舱、叶片厂内吊装服务（连云港）招标公告,2017-08-28 09:00,2017-09-05 16:00,http://www.cgdcbidding.com:80/ggsb/18756.jhtml
﻿货物,固安华电天仁控制设备有限公司风电变桨2017年继电器（进口品牌）【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18758.jhtml
﻿货物,国电电力朝阳热电2×350MW工程汽车煤入厂验收装置及数字化盘煤系统EPC总承包招标招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18773.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程煤质自动化验设备招标招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18774.jhtml
﻿货物,固安华电天仁控制设备有限公司风电变桨2017年温度监控器（进口品牌）【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18777.jhtml
﻿货物,国电龙源电气有限公司2017年下半年机柜及其配件【二次挂网】招标公告,2017-08-29 09:00,2017-09-06 16:00,http://www.cgdcbidding.com:80/ggsb/18778.jhtml
﻿货物,固安华电天仁控制设备有限公司风电变桨2017年高压专用防雷模块（进口品牌）【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18779.jhtml
﻿货物,国电宁夏石嘴山发电有限责任公司供热首站蒸汽分级加热功-热-电联产节能改造项目交流异步发电机【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18780.jhtml
﻿货物,固安华电天仁控制设备有限公司2017年变桨系统2017年制动器(进口品牌)【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18781.jhtml
﻿货物,北京国电龙源环保工程有限公司2017年度长协脱硫废水处理系统加药成套设备【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18782.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程安全文明生产标准化建设招标【二次挂网】招标公告,2017-08-30 09:00,2017-09-07 16:00,http://www.cgdcbidding.com:80/ggsb/18683.jhtml
﻿货物,河北围场棋新300MW风电项目一次设备采购项目招标公告,2017-08-25 09:00,2017-09-04 16:00,http://www.cgdcbidding.com:80/ggsb/18710.jhtml
﻿货物,北京国电思达科技有限公司2017年下半年重要工器具检测技术服务【二次挂网】招标公告,2017-08-28 09:00,2017-09-05 16:00,http://www.cgdcbidding.com:80/ggsb/18713.jhtml
﻿货物,龙源电力集团股份有限公司企业年金委托审计【二次挂网】招标公告,2017-08-24 09:00,2017-08-29 16:00,http://www.cgdcbidding.com:80/ggsb/18680.jhtml
﻿货物,南京龙源环保有限公司承揽类溧水生产物资PTFE纤维（2017年第二批）招标公告,2017-08-25 09:00,2017-09-04 16:00,http://www.cgdcbidding.com:80/ggsb/18706.jhtml
﻿货物,南京龙源环保有限公司承揽类溧水生产物资PTFE基布（2017年第二批）招标公告,2017-08-25 09:00,2017-09-04 16:00,http://www.cgdcbidding.com:80/ggsb/18707.jhtml
﻿货物,国电联合动力技术（连云港）有限公司UP146叶片打孔机改造服务招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18676.jhtml
﻿货物,内蒙古平庄能源股份有限公司风水沟煤矿煤防爆提升机【二次挂网】招标公告,2017-08-23 10:58,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18678.jhtml
﻿货物,北京国电龙源环保工程有限公司2017年-2018年度承揽类项目低压开关柜长协采购招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18691.jhtml
﻿货物,南京龙源环保有限公司2017年度承揽类项目2205钢材长协采购招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18692.jhtml
﻿货物,龙源环保本部服务类2017-2018年度本部培训服务【三次挂网】招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18693.jhtml
﻿货物,国电联合动力技术有限公司龙源广东龙川山门前项目21×2MW风机运输【二次挂网】招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18694.jhtml
﻿货物,国电联合动力技术有限公司国电龙源湖南安化芙蓉山25×2.0MW风机运输【二次挂网】招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18696.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司采掘机械用截齿项目采购【二次挂网】招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18697.jhtml
﻿货物,国电联合动力技术有限公司2017年度防护布罩【二次挂网】招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18698.jhtml
﻿货物,内蒙古平庄能源股份有限公司物资供应分公司美孚车用油项目采购【二次挂网】招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18699.jhtml
﻿货物,桌面云服务器终端【二次挂网】招标公告,2017-08-23 09:00,2017-08-31 16:00,http://www.cgdcbidding.com:80/ggsb/18700.jhtml
﻿货物,宜兴国电精辉环保设备有限公司2017下半年生产劳务外包服务【三次挂网】招标公告,2017-08-22 09:00,2017-08-30 16:00,http://www.cgdcbidding.com:80/ggsb/18631.jhtml
